INDICATIVO;A�O;MES;DIA;NOMBRE;ALTITUD;C_X;C_Y;NOM_PROV;LONGITUD;LATITUD;HU00;HU07;HU13;HU18;HUMAX;HUMIN
B103B;2021;10;12;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;92;98;56;78;98;53
B103B;2021;10;13;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;95;97;59;63;98;52
B103B;2021;10;14;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;89;89;55;72;92;36
B103B;2021;10;15;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;86;90;58;75;96;53
B103B;2021;10;16;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;86;97;66;88;98;64
B103B;2021;10;17;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;97;99;60;86;99;52
B103B;2021;10;18;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;97;99;70;83;NA;NA
B103B;2021;10;19;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;96;95;55;71;97;55
B103B;2021;10;20;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;81;77;53;78;87;50
B103B;2021;10;21;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;78;92;59;68;92;57
B103B;2021;10;22;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;70;68;61;76;94;58
B103B;2021;10;23;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;58;81;53;55;82;52
B103B;2021;10;24;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;80;69;62;68;80;59
B103B;2021;10;25;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;77;77;65;79;91;62
B103B;2021;10;26;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;91;78;50;67;97;50
B103B;2021;10;27;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;86;96;67;67;96;58
B103B;2021;10;28;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;91;93;66;82;95;61
B103B;2021;10;29;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;90;78;70;75;90;68
B103B;2021;10;30;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;76;93;93;88;95;76
B103B;2021;10;31;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;93;91;74;82;93;68
B051A;2022;1;27;SÓLLER;5;987408;4420595;BALEARES;241291;394744;89;90;72;87;93;62
B051A;2022;1;28;SÓLLER;5;987408;4420595;BALEARES;241291;394744;82;81;38;64;84;33
B051A;2022;1;29;SÓLLER;5;987408;4420595;BALEARES;241291;394744;75;85;55;63;92;43
B051A;2022;1;30;SÓLLER;5;987408;4420595;BALEARES;241291;394744;73;83;43;50;86;26
B087X;2022;1;12;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;73;72;66;63;74;58
B087X;2022;1;13;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;67;73;64;73;74;61
B087X;2022;1;16;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;82;79;72;81;83;58
B087X;2022;1;18;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;54;82;68;86;86;54
B087X;2022;1;20;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;81;68;62;75;83;62
B087X;2022;1;22;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;63;66;60;74;80;55
B087X;2022;1;23;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;79;66;62;66;81;57
B087X;2022;1;24;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;65;69;72;66;81;58
B087X;2022;1;25;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;68;73;61;77;82;59
B087X;2022;1;26;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;78;78;72;87;89;67
B087X;2022;1;27;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;81;71;75;78;87;45
B087X;2022;1;28;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;45;61;44;59;64;40
B087X;2022;1;29;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;52;71;68;47;76;38
B103B;2022;1;12;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;92;92;60;70;94;56
B103B;2022;1;13;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;62;74;62;70;79;60
B103B;2022;1;14;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;80;89;54;81;92;51
B103B;2022;1;15;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;91;97;59;85;98;59
B103B;2022;1;17;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;95;95;55;83;96;54
B103B;2022;1;18;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;87;97;66;87;98;65
B103B;2022;1;19;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;95;98;77;87;99;64
B103B;2022;1;20;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;93;97;60;73;97;55
B103B;2022;1;21;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;92;97;67;71;99;62
B103B;2022;1;23;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;87;93;58;68;95;49
B103B;2022;1;24;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;82;91;78;78;91;68
B103B;2022;1;25;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;82;91;59;87;93;59
B103B;2022;1;26;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;88;97;69;88;98;66
B103B;2022;1;27;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;97;98;76;89;100;74
B103B;2022;1;28;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;96;98;31;27;100;23
B103B;2022;1;30;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;89;96;76;87;99;52
B013X;2022;1;20;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;98;74;97;99;62
B013X;2022;1;21;LLUC;490;1003867;4424762;BALEARES;253091;394924;100;100;98;97;100;91
B013X;2022;1;22;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;98;55;92;99;55
B013X;2022;1;23;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;98;83;85;99;76
B013X;2022;1;24;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;98;89;96;99;86
B013X;2022;1;25;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;98;65;95;99;63
B013X;2022;1;26;LLUC;490;1003867;4424762;BALEARES;253091;394924;96;100;39;95;100;38
B013X;2022;1;27;LLUC;490;1003867;4424762;BALEARES;253091;394924;100;100;35;92;100;28
B013X;2022;1;28;LLUC;490;1003867;4424762;BALEARES;253091;394924;100;100;19;74;100;19
B013X;2022;1;29;LLUC;490;1003867;4424762;BALEARES;253091;394924;78;56;32;31;89;29
B013X;2022;1;30;LLUC;490;1003867;4424762;BALEARES;253091;394924;82;100;NA;61;100;12
B013X;2022;1;31;LLUC;490;1003867;4424762;BALEARES;253091;394924;69;86;50;87;94;23
B103B;2022;1;31;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;95;100;52;70;100;29
B013X;2022;1;1;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;99;52;93;99;41
B013X;2022;1;2;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;99;51;95;99;41
B013X;2022;1;3;LLUC;490;1003867;4424762;BALEARES;253091;394924;97;99;72;95;99;67
B013X;2022;1;4;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;99;33;84;99;24
B013X;2022;1;5;LLUC;490;1003867;4424762;BALEARES;253091;394924;39;97;97;98;99;39
B013X;2022;1;6;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;99;80;95;99;59
B013X;2022;1;7;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;99;70;93;99;58
B013X;2022;1;8;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;93;72;74;99;47
B013X;2022;1;9;LLUC;490;1003867;4424762;BALEARES;253091;394924;50;59;76;63;77;34
B013X;2022;1;10;LLUC;490;1003867;4424762;BALEARES;253091;394924;65;88;99;95;99;63
B013X;2022;1;11;LLUC;490;1003867;4424762;BALEARES;253091;394924;76;67;58;93;99;50
B013X;2022;1;12;LLUC;490;1003867;4424762;BALEARES;253091;394924;87;89;75;79;91;66
B013X;2022;1;13;LLUC;490;1003867;4424762;BALEARES;253091;394924;88;94;65;85;95;61
B013X;2022;1;14;LLUC;490;1003867;4424762;BALEARES;253091;394924;87;97;61;93;99;53
B013X;2022;1;15;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;99;62;94;99;53
B013X;2022;1;16;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;99;70;96;99;67
B013X;2022;1;17;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;99;53;94;99;47
B013X;2022;1;18;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;99;48;96;99;45
B013X;2022;1;19;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;99;82;98;99;68
B051A;2022;1;1;SÓLLER;5;987408;4420595;BALEARES;241291;394744;97;98;84;92;100;81
B051A;2022;1;2;SÓLLER;5;987408;4420595;BALEARES;241291;394744;93;94;81;93;96;75
B051A;2022;1;3;SÓLLER;5;987408;4420595;BALEARES;241291;394744;95;94;78;89;97;77
B051A;2022;1;4;SÓLLER;5;987408;4420595;BALEARES;241291;394744;88;85;48;68;91;41
B051A;2022;1;5;SÓLLER;5;987408;4420595;BALEARES;241291;394744;56;83;90;90;93;56
B051A;2022;1;7;SÓLLER;5;987408;4420595;BALEARES;241291;394744;88;88;63;79;90;53
B051A;2022;1;13;SÓLLER;5;987408;4420595;BALEARES;241291;394744;70;84;63;77;86;57
B051A;2022;1;15;SÓLLER;5;987408;4420595;BALEARES;241291;394744;89;90;62;82;93;60
B051A;2022;1;17;SÓLLER;5;987408;4420595;BALEARES;241291;394744;88;90;57;83;92;52
B051A;2022;1;18;SÓLLER;5;987408;4420595;BALEARES;241291;394744;81;79;69;87;92;61
B051A;2022;1;19;SÓLLER;5;987408;4420595;BALEARES;241291;394744;89;92;64;82;92;64
B051A;2022;1;22;SÓLLER;5;987408;4420595;BALEARES;241291;394744;63;85;58;75;90;55
B051A;2022;1;23;SÓLLER;5;987408;4420595;BALEARES;241291;394744;87;88;69;71;92;66
B051A;2022;1;24;SÓLLER;5;987408;4420595;BALEARES;241291;394744;79;86;72;84;90;67
B051A;2022;1;25;SÓLLER;5;987408;4420595;BALEARES;241291;394744;85;89;65;84;91;61
B087X;2022;1;1;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;89;93;85;78;94;65
B087X;2022;1;2;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;65;71;84;86;90;65
B087X;2022;1;3;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;89;88;79;88;92;73
B087X;2022;1;5;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;63;85;92;67;92;61
B087X;2022;1;6;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;63;74;73;75;82;63
B087X;2022;1;9;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;69;69;72;75;83;44
B103B;2022;1;1;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;98;99;91;92;99;89
B103B;2022;1;5;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;71;82;95;75;95;61
B103B;2022;1;6;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;70;83;66;62;88;53
B103B;2022;1;7;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;79;90;64;84;94;55
B103B;2022;1;8;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;71;70;55;63;76;54
B103B;2022;1;10;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;75;75;86;67;86;44
B103B;2022;1;11;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;53;59;47;79;92;38
B013X;2021;9;1;LLUC;490;1003867;4424762;BALEARES;253091;394924;85;86;69;77;96;62
B013X;2021;9;2;LLUC;490;1003867;4424762;BALEARES;253091;394924;93;97;57;84;99;48
B013X;2021;9;3;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;99;89;99;99;68
B013X;2021;9;4;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;99;76;88;99;62
B013X;2021;9;5;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;99;65;85;99;54
B013X;2021;9;6;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;95;51;73;99;42
B013X;2021;9;7;LLUC;490;1003867;4424762;BALEARES;253091;394924;68;61;57;71;93;52
B013X;2021;9;8;LLUC;490;1003867;4424762;BALEARES;253091;394924;69;73;40;77;96;36
B013X;2021;9;9;LLUC;490;1003867;4424762;BALEARES;253091;394924;95;90;69;88;NA;NA
B013X;2021;9;10;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;98;66;85;99;64
B013X;2021;9;11;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;98;59;85;99;46
B013X;2021;9;12;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;99;47;86;99;46
B013X;2021;9;13;LLUC;490;1003867;4424762;BALEARES;253091;394924;92;96;50;77;99;36
B013X;2021;9;14;LLUC;490;1003867;4424762;BALEARES;253091;394924;41;43;54;41;60;33
B013X;2021;9;15;LLUC;490;1003867;4424762;BALEARES;253091;394924;49;68;36;46;89;34
B013X;2021;9;16;LLUC;490;1003867;4424762;BALEARES;253091;394924;88;74;69;73;98;64
B013X;2021;9;17;LLUC;490;1003867;4424762;BALEARES;253091;394924;97;96;75;89;99;58
B013X;2021;9;18;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;99;72;68;99;57
B013X;2021;9;19;LLUC;490;1003867;4424762;BALEARES;253091;394924;95;99;73;86;99;65
B013X;2021;9;20;LLUC;490;1003867;4424762;BALEARES;253091;394924;94;99;72;77;99;50
B013X;2021;9;21;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;98;92;99;99;83
B013X;2021;9;22;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;87;80;89;99;78
B013X;2021;9;23;LLUC;490;1003867;4424762;BALEARES;253091;394924;98;93;75;92;98;70
B013X;2021;9;24;LLUC;490;1003867;4424762;BALEARES;253091;394924;93;96;88;95;99;86
B013X;2021;9;25;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;99;65;93;99;46
B013X;2021;9;26;LLUC;490;1003867;4424762;BALEARES;253091;394924;94;99;82;89;99;77
B013X;2021;9;27;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;99;43;82;99;40
B013X;2021;9;28;LLUC;490;1003867;4424762;BALEARES;253091;394924;85;82;55;90;99;50
B013X;2021;9;29;LLUC;490;1003867;4424762;BALEARES;253091;394924;99;99;80;84;99;70
B013X;2021;9;30;LLUC;490;1003867;4424762;BALEARES;253091;394924;95;86;92;94;99;74
B051A;2021;9;1;SÓLLER;5;987408;4420595;BALEARES;241291;394744;66;65;51;60;84;45
B051A;2021;9;2;SÓLLER;5;987408;4420595;BALEARES;241291;394744;59;87;71;77;90;54
B051A;2021;9;3;SÓLLER;5;987408;4420595;BALEARES;241291;394744;86;83;73;78;88;71
B051A;2021;9;4;SÓLLER;5;987408;4420595;BALEARES;241291;394744;86;80;71;75;90;68
B051A;2021;9;5;SÓLLER;5;987408;4420595;BALEARES;241291;394744;84;78;71;74;87;68
B051A;2021;9;6;SÓLLER;5;987408;4420595;BALEARES;241291;394744;83;73;68;71;85;43
B051A;2021;9;7;SÓLLER;5;987408;4420595;BALEARES;241291;394744;46;67;58;63;81;36
B051A;2021;9;8;SÓLLER;5;987408;4420595;BALEARES;241291;394744;78;79;66;69;84;55
B051A;2021;9;9;SÓLLER;5;987408;4420595;BALEARES;241291;394744;79;74;74;80;84;69
B051A;2021;9;10;SÓLLER;5;987408;4420595;BALEARES;241291;394744;79;79;69;70;91;65
B051A;2021;9;11;SÓLLER;5;987408;4420595;BALEARES;241291;394744;77;73;63;70;81;60
B051A;2021;9;12;SÓLLER;5;987408;4420595;BALEARES;241291;394744;80;76;57;64;84;44
B051A;2021;9;13;SÓLLER;5;987408;4420595;BALEARES;241291;394744;71;64;45;62;75;35
B051A;2021;9;14;SÓLLER;5;987408;4420595;BALEARES;241291;394744;39;39;34;31;62;29
B051A;2021;9;15;SÓLLER;5;987408;4420595;BALEARES;241291;394744;46;67;53;48;86;40
B051A;2021;9;16;SÓLLER;5;987408;4420595;BALEARES;241291;394744;79;71;67;78;90;52
B051A;2021;9;17;SÓLLER;5;987408;4420595;BALEARES;241291;394744;89;83;66;71;91;60
B051A;2021;9;18;SÓLLER;5;987408;4420595;BALEARES;241291;394744;78;75;60;65;84;58
B051A;2021;9;19;SÓLLER;5;987408;4420595;BALEARES;241291;394744;76;75;56;62;90;49
B051A;2021;9;20;SÓLLER;5;987408;4420595;BALEARES;241291;394744;73;77;59;65;82;49
B051A;2021;9;21;SÓLLER;5;987408;4420595;BALEARES;241291;394744;71;64;61;72;95;58
B051A;2021;9;22;SÓLLER;5;987408;4420595;BALEARES;241291;394744;83;71;73;77;88;63
B051A;2021;9;23;SÓLLER;5;987408;4420595;BALEARES;241291;394744;65;81;59;70;83;54
B051A;2021;9;24;SÓLLER;5;987408;4420595;BALEARES;241291;394744;79;83;65;82;87;64
B051A;2021;9;25;SÓLLER;5;987408;4420595;BALEARES;241291;394744;86;78;64;80;90;52
B051A;2021;9;26;SÓLLER;5;987408;4420595;BALEARES;241291;394744;68;89;57;72;90;57
B051A;2021;9;27;SÓLLER;5;987408;4420595;BALEARES;241291;394744;76;76;50;78;89;43
B051A;2021;9;28;SÓLLER;5;987408;4420595;BALEARES;241291;394744;86;69;58;72;89;51
B051A;2021;9;29;SÓLLER;5;987408;4420595;BALEARES;241291;394744;81;81;71;66;83;56
B051A;2021;9;30;SÓLLER;5;987408;4420595;BALEARES;241291;394744;76;69;70;72;82;57
B087X;2021;9;1;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;68;57;57;60;78;50
B087X;2021;9;2;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;68;79;70;76;92;67
B087X;2021;9;3;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;86;80;75;81;88;73
B087X;2021;9;4;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;86;73;71;75;86;68
B087X;2021;9;5;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;85;77;69;77;86;67
B087X;2021;9;6;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;82;75;72;77;84;68
B087X;2021;9;7;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;70;56;68;70;80;46
B087X;2021;9;8;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;70;55;64;68;83;44
B087X;2021;9;9;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;83;79;76;81;84;70
B087X;2021;9;10;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;81;86;72;71;88;68
B087X;2021;9;11;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;81;65;72;75;84;64
B087X;2021;9;12;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;73;80;60;69;87;57
B087X;2021;9;13;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;73;58;61;42;74;30
B087X;2021;9;14;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;34;41;38;41;57;31
B087X;2021;9;15;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;53;57;46;67;83;39
B087X;2021;9;16;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;49;70;74;82;90;49
B087X;2021;9;17;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;86;73;70;78;87;64
B087X;2021;9;18;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;72;69;53;63;81;49
B087X;2021;9;19;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;77;78;59;70;83;53
B087X;2021;9;20;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;73;72;58;67;82;50
B087X;2021;9;21;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;78;70;63;75;95;63
B087X;2021;9;22;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;73;66;77;84;85;64
B087X;2021;9;23;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;78;80;72;75;81;59
B087X;2021;9;24;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;69;73;67;80;86;64
B087X;2021;9;25;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;85;60;64;75;87;51
B087X;2021;9;26;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;74;86;66;71;89;53
B087X;2021;9;27;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;58;74;67;81;85;54
B087X;2021;9;28;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;75;49;58;73;78;44
B087X;2021;9;29;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;67;82;71;69;84;58
B087X;2021;9;30;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;73;63;67;77;78;58
B103B;2021;9;1;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;68;65;54;61;92;48
B103B;2021;9;2;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;63;78;66;72;NA;NA
B103B;2021;9;3;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;88;91;66;65;91;54
B103B;2021;9;4;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;80;92;57;61;92;55
B103B;2021;9;5;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;89;97;66;75;97;55
B103B;2021;9;6;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;91;96;53;75;96;37
B103B;2021;9;7;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;54;63;58;64;80;44
B103B;2021;9;8;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;61;60;33;67;90;24
B103B;2021;9;9;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;90;85;68;74;90;65
B103B;2021;9;10;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;80;95;64;65;96;63
B103B;2021;9;11;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;90;94;66;71;94;62
B103B;2021;9;12;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;88;88;50;69;91;40
B103B;2021;9;13;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;79;59;62;71;88;41
B103B;2021;9;14;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;63;53;35;36;65;27
B103B;2021;9;15;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;57;88;62;56;95;46
B103B;2021;9;16;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;95;70;67;65;96;47
B103B;2021;9;17;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;96;98;65;72;98;57
B103B;2021;9;18;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;94;94;64;74;98;64
B103B;2021;9;19;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;84;74;53;65;NA;NA
B103B;2021;9;20;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;79;94;57;58;94;45
B103B;2021;9;21;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;70;72;60;71;90;58
B103B;2021;9;22;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;69;64;58;93;94;54
B103B;2021;9;23;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;77;82;56;64;82;54
B103B;2021;9;24;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;69;73;64;69;92;60
B103B;2021;9;25;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;92;80;63;50;95;39
B103B;2021;9;26;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;83;95;61;70;95;58
B103B;2021;9;27;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;83;94;56;80;95;39
B103B;2021;9;28;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;93;59;53;70;97;37
B103B;2021;9;29;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;94;98;63;61;98;57
B103B;2021;9;30;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;72;64;59;74;81;46
B103B;2021;12;12;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;83;74;68;88;95;64
B103B;2021;12;13;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;96;97;76;90;98;73
B103B;2021;12;15;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;96;97;75;90;98;75
B103B;2021;12;16;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;92;97;67;88;98;66
B103B;2021;12;18;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;75;95;68;90;97;66
B103B;2021;12;19;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;88;93;59;85;95;58
B103B;2021;12;21;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;96;94;83;94;97;77
B103B;2021;12;22;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;97;97;96;91;98;89
B103B;2021;12;23;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;95;96;87;88;96;82
B103B;2021;12;24;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;85;87;85;90;91;83
B103B;2021;12;26;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;94;97;71;93;98;67
B103B;2021;12;30;ANDRATX - SANT ELM;52;961216;4394846;BALEARES;222081;393445;95;97;61;79;98;53
B087X;2021;12;12;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;67;72;75;85;89;60
B087X;2021;12;14;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;80;79;73;84;86;71
B087X;2021;12;17;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;85;78;66;74;89;60
B087X;2021;12;18;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;76;79;72;85;86;66
B087X;2021;12;20;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;84;75;74;75;86;73
B087X;2021;12;29;BANYALBUFAR;60;972832;4407816;BALEARES;230461;394121;62;63;48;62;76;39
B013X;2021;12;26;LLUC;490;1003867;4424762;BALEARES;253091;394924;74;93;65;93;97;61
B013X;2021;12;27;LLUC;490;1003867;4424762;BALEARES;253091;394924;97;99;61;67;99;57
B013X;2021;12;28;LLUC;490;1003867;4424762;BALEARES;253091;394924;65;61;49;53;69;46
B013X;2021;12;29;LLUC;490;1003867;4424762;BALEARES;253091;394924;62;62;40;62;96;40
B013X;2021;12;30;LLUC;490;1003867;4424762;BALEARES;253091;394924;96;98;54;96;99;54
B051A;2021;12;5;SÓLLER;5;987408;4420595;BALEARES;241291;394744;60;64;63;63;69;52
B051A;2021;12;8;SÓLLER;5;987408;4420595;BALEARES;241291;394744;65;69;46;47;74;43
